_id,id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,cycle_norm,RUL
605b1d2960f42e6ba7b36ed1,83,63,0.683908046,0.9166666667,0,0,0.2560240964,0.3298452147,0.3924713032,0,1,0.6328502415,0.2272727273,0.1918244638,0,0.255952381,0.6823027719,0.2205882353,0.1703478171,0.3859176606,0,0.5,0,0,0.5968992248,0.7236951118,0.1717451524,147
605b1d2960f42e6ba7b36ed2,83,64,0.5862068966,0.25,0,0,0.5120481928,0.3374754742,0.3656313302,0,1,0.6892109501,0.2727272727,0.1492865476,0,0.3095238095,0.6673773987,0.2647058824,0.2019816287,0.4440169296,0,0.3333333333,0,0,0.6356589147,0.683927092,0.1745152355,146
605b1d2960f42e6ba7b36ed3,83,65,0.5344827586,0.75,0,0,0.3765060241,0.380204927,0.3156650912,0,1,0.5958132045,0.2424242424,0.1581261779,0,0.3571428571,0.6993603412,0.2794117647,0.1981112602,0.3647556753,0,0.3333333333,0,0,0.488372093,0.6644573322,0.1772853186,145
605b1d2960f42e6ba7b36ed4,83,66,0.2183908046,0.5833333333,0,0,0.3524096386,0.3466317855,0.3948345712,0,1,0.6763285024,0.2424242424,0.1762990218,0,0.3452380952,0.6375266525,0.2647058824,0.2086902673,0.3682185456,0,0.25,0,0,0.5968992248,0.5684893676,0.1800554017,144
605b1d2960f42e6ba7b36ed5,83,67,0.3333333333,0.1666666667,0,0,0.2469879518,0.2762153913,0.4751856853,0,1,0.655394525,0.2121212121,0.1566005564,0,0.3571428571,0.5820895522,0.25,0.1866033646,0.3570604078,0,0.4166666667,0,0,0.6589147287,0.6108809721,0.1828254848,143
605b1d2960f42e6ba7b36ed6,83,68,0.4942528736,0.8333333333,0,0,0.3855421687,0.306736429,0.3490884537,0,1,0.6344605475,0.2121212121,0.1307547339,0,0.2916666667,0.8017057569,0.2647058824,0.2279388998,0.3266641016,0,0.4166666667,0,0,0.5348837209,0.5644849489,0.1855955679,142
605b1d2960f42e6ba7b36ed7,83,69,0.4597701149,0.25,0,0,0.3915662651,0.2988881622,0.4176232275,0,1,0.7487922705,0.2424242424,0.1719913847,0,0.369047619,0.6396588486,0.25,0.2251522345,0.2743362832,0,0.4166666667,0,0,0.8217054264,0.5356255178,0.188365651,141
605b1d2960f42e6ba7b36ed8,83,70,0.316091954,0.3333333333,0,0,0.3584337349,0.3082624809,0.2530384875,0,1,0.8631239936,0.196969697,0.1570043974,0,0.3571428571,0.7206823028,0.2794117647,0.2150376716,0.4290111581,0,0.4166666667,0,0,0.4728682171,0.6842032588,0.1911357341,140
605b1d2960f42e6ba7b36ed9,83,71,0.5862068966,0.6666666667,0,0,0.3524096386,0.4499672989,0.3549966239,0,1,0.6070853462,0.3181818182,0.141389213,0,0.2916666667,0.6609808102,0.1764705882,0.2128186603,0.3116583301,0,0.4166666667,0,0,0.5736434109,0.8336095001,0.1939058172,139
605b1d2960f42e6ba7b36eda,83,72,0.367816092,0.5833333333,0,0,0.4879518072,0.3514279486,0.267049291,0,1,0.7632850242,0.2575757576,0.195952616,0,0.369047619,0.7228144989,0.3088235294,0.1922283001,0.3382070027,0,0.3333333333,0,0,0.5968992248,0.6864125932,0.1966759003,138
605b1d2960f42e6ba7b36edb,83,73,0.3620689655,0.6666666667,0,0,0.4819277108,0.5153695226,0.4161039838,0,1,0.6473429952,0.2424242424,0.1658888989,0,0.2083333333,0.6353944563,0.3088235294,0.2138507586,0.4078491728,0,0.3333333333,0,0,0.4651162791,0.5632421983,0.1994459834,137
605b1d2960f42e6ba7b36edc,84,1,0.4827586207,0.25,0,0,0.3644578313,0.3143666885,0.286630655,0,1,0.5571658615,0.3181818182,0.1553890335,0,0.4166666667,0.7206823028,0.2058823529,0.1827846011,0.4601769912,0,0.3333333333,0,0,0.6201550388,0.6828224247,0,229
605b1d2960f42e6ba7b36edd,84,2,0.8333333333,0.0833333333,0,0,0.3463855422,0.2047089601,0.3686698177,0,1,0.7359098229,0.2727272727,0.155703132,0,0.2976190476,0.7931769723,0.3088235294,0.1905769429,0.3670642555,0,0.25,0,0,0.5581395349,0.6061861364,0.0027700831,228
605b1d2960f42e6ba7b36ede,84,3,0.4655172414,0.3333333333,0,0,0.3674698795,0.5676913015,0.2680621202,0,1,0.5829307568,0.196969697,0.1592030871,0,0.3928571429,0.5692963753,0.2794117647,0.1848487976,0.3193535975,0,0.3333333333,0,0,0.5503875969,0.6663904999,0.0055401662,227
605b1d2960f42e6ba7b36edf,84,4,0.367816092,0.1666666667,0,0,0.2861445783,0.3470678003,0.3261309926,0,1,0.7455716586,0.2272727273,0.1647222472,0,0.3571428571,0.6823027719,0.3235294118,0.1965631128,0.2870334744,0,0.3333333333,0,0,0.6899224806,0.7098867716,0.0083102493,226
605b1d2960f42e6ba7b36ee0,84,5,0.5344827586,0.5833333333,0,0,0.3192771084,0.3666884674,0.3791357191,0,1,0.6054750403,0.2575757576,0.1613120345,0,0.2797619048,0.7036247335,0.2352941176,0.1743213954,0.4871104271,0,0.5833333333,0,0,0.7209302326,0.722728528,0.0110803324,225
605b1d2960f42e6ba7b36ee1,84,6,0.5114942529,0.3333333333,0,0,0.3524096386,0.4663178548,0.373227549,0,1,0.6457326892,0.1818181818,0.157542852,0,0.3452380952,0.6226012793,0.3529411765,0.1756631231,0.2670257791,0,0.25,0,0,0.4341085271,0.5615851975,0.0138504155,224
605b1d2960f42e6ba7b36ee2,84,7,0.5689655172,0.5,0,0,0.3343373494,0.1833442337,0.3708642809,0,1,0.6264090177,0.2424242424,0.1617607467,0,0.3333333333,0.6481876333,0.3088235294,0.1487253587,0.4355521354,0,0.3333333333,0,0,0.5891472868,0.6089478045,0.0166204986,223
605b1d2960f42e6ba7b36ee3,84,8,0.5172413793,0.5833333333,0,0,0.4548192771,0.3355134075,0.3418298447,0,1,0.6247987118,0.3333333333,0.156510814,0,0.375,0.5117270789,0.3088235294,0.1847455878,0.3786071566,0,0.25,0,0,0.5426356589,0.7085059376,0.0193905817,222
605b1d2960f42e6ba7b36ee4,84,9,0.4482758621,0.6666666667,0,0,0.5120481928,0.3592762154,0.4864956111,0,1,0.6876006441,0.303030303,0.1637350803,0,0.4285714286,0.6865671642,0.3235294118,0.1952213851,0.4759522893,0,0.1666666667,0,0,0.5271317829,0.5031759183,0.0221606648,221
605b1d2960f42e6ba7b36ee5,84,10,0.5229885057,0.6666666667,0,0,0.3584337349,0.4551994768,0.4643821742,0,1,0.7536231884,0.2727272727,0.1365879925,0,0.375,0.5820895522,0.25,0.1872226236,0.4790303963,0,0.4166666667,0,0,0.5503875969,0.45332781,0.0249307479,220
605b1d2960f42e6ba7b36ee6,84,11,0.7068965517,0.1666666667,0,0,0.3524096386,0.409853935,0.3955097907,0,1,0.6602254428,0.2727272727,0.156106973,0,0.2321428571,0.6780383795,0.25,0.1983176798,0.4197768372,0,0.5833333333,0,0,0.503875969,0.8362330848,0.027700831,219
605b1d2960f42e6ba7b36ee7,84,12,0.4712643678,0.75,0,0,0.3192771084,0.4628297362,0.3977042539,0,1,0.7826086957,0.196969697,0.1468186305,0,0.3035714286,0.5437100213,0.3088235294,0.1869129941,0.3493651404,0,0.3333333333,0,0,0.6124031008,0.6326981497,0.0304709141,218
605b1d2960f42e6ba7b36ee8,84,13,0.5804597701,0.0833333333,0,0,0.3554216867,0.3581861783,0.4088453747,0,1,0.4895330113,0.2424242424,0.1362290227,0,0.3035714286,0.78891258,0.3088235294,0.1941892868,0.4140053867,0,0.25,0,0,0.519379845,0.6636288318,0.0332409972,217
605b1d2960f42e6ba7b36ee9,84,14,0.7183908046,0.6666666667,0,0,0.3915662651,0.2914759102,0.4758609048,0,1,0.5217391304,0.2575757576,0.1391007808,0,0.3988095238,0.6247334755,0.2941176471,0.1610073279,0.4594074644,0,0.25,0,0,0.519379845,0.570008285,0.0360110803,216
605b1d2960f42e6ba7b36eea,84,15,0.6206896552,0.8333333333,0,0,0.3373493976,0.2681491171,0.3750844024,0,1,0.5603864734,0.2575757576,0.1385623261,0,0.3273809524,0.697228145,0.2794117647,0.1984208897,0.3097345133,0,0.3333333333,0,0,0.488372093,0.5958298812,0.0387811634,215
605b1d2960f42e6ba7b36eeb,84,16,0.3965517241,0.5,0,0,0.4759036145,0.2661870504,0.3845374747,0,1,0.6747181965,0.2575757576,0.1566454276,0,0.3511904762,0.6929637527,0.2794117647,0.1951697802,0.3732204694,0,0.4166666667,0,0,0.6589147287,0.6782656725,0.0415512465,214
605b1d2960f42e6ba7b36eec,84,17,0.6264367816,0.0833333333,0,0,0.4397590361,0.3662524526,0.3870695476,0,1,0.7004830918,0.2121212121,0.1489275779,0,0.369047619,0.7718550107,0.2352941176,0.202962122,0.4193920739,0,0.3333333333,0,0,0.6821705426,0.7025683513,0.0443213296,213
605b1d2960f42e6ba7b36eed,84,18,0.2988505747,0.4166666667,0,0,0.3554216867,0.2988881622,0.3259621877,0,1,0.7004830918,0.2727272727,0.1894462892,0,0.3214285714,0.7206823028,0.25,0.1870678089,0.3739899962,0,0.3333333333,0,0,0.5891472868,0.6175089754,0.0470914127,212
605b1d2960f42e6ba7b36eee,84,19,0.4655172414,0.4166666667,0,0,0.3313253012,0.3928493569,0.3647873059,0,1,0.6264090177,0.2121212121,0.1806066589,0,0.25,0.6439232409,0.1911764706,0.1696253483,0.3762985764,0,0.25,0,0,0.7209302326,0.5103562552,0.0498614958,211
605b1d2960f42e6ba7b36eef,84,20,0.3448275862,0.3333333333,0,0,0.313253012,0.3804229344,0.2672180959,0,1,0.6103059581,0.2727272727,0.1552095486,0,0.2916666667,0.7142857143,0.2941176471,0.2062648364,0.3866871874,0,0.4166666667,0,0,0.6279069767,0.5008285004,0.0526315789,210
605b1d2960f42e6ba7b36ef0,84,21,0.5517241379,0.0833333333,0,0,0.2078313253,0.3544800523,0.3924713032,0,1,0.7536231884,0.303030303,0.1566902988,0,0.2976190476,0.6780383795,0.3088235294,0.1918670657,0.3366679492,0,0.3333333333,0,0,0.4651162791,0.5276166805,0.055401662,209
605b1d2960f42e6ba7b36ef1,84,22,0.3448275862,0.25,0,0,0.2289156627,0.4994549815,0.5239702903,0,1,0.5346215781,0.2575757576,0.1386071973,0,0.3869047619,0.6226012793,0.3235294118,0.1717411498,0.2547133513,0,0.5,0,0,0.5813953488,0.6325600663,0.0581717452,208
605b1d2960f42e6ba7b36ef2,84,23,0.6206896552,0.75,0,0,0.3253012048,0.2969260955,0.4140783255,0,1,0.5813204509,0.2727272727,0.1348380149,0,0.244047619,0.6396588486,0.2205882353,0.1635875735,0.399769142,0,0.3333333333,0,0,0.5581395349,0.6106048053,0.0609418283,207
605b1d2960f42e6ba7b36ef3,84,24,0.408045977,0.5833333333,0,0,0.3584337349,0.351645956,0.4071573261,0,1,0.6731078905,0.3181818182,0.1412994705,0,0.2023809524,0.6801705757,0.2647058824,0.1954794096,0.4863409003,0,0.4166666667,0,0,0.511627907,0.6045291356,0.0637119114,206
605b1d2960f42e6ba7b36ef4,84,25,0.6034482759,0.1666666667,0,0,0.3704819277,0.3538260301,0.4155975692,0,1,0.6231884058,0.2575757576,0.1423315086,0,0.3154761905,0.7014925373,0.3235294118,0.1902673134,0.3170450173,0,0.3333333333,0,0,0.5581395349,0.7144435239,0.0664819945,205
605b1d2960f42e6ba7b36ef5,84,26,0.5977011494,0.25,0,0,0.4246987952,0.3743187268,0.3740715733,0,1,0.6972624799,0.2878787879,0.1627479135,0,0.2678571429,0.5501066098,0.2647058824,0.1925379296,0.3524432474,0,0.5,0,0,0.6046511628,0.5639326153,0.0692520776,204
605b1d2960f42e6ba7b36ef6,84,27,0.5459770115,0.0833333333,0,0,0.2259036145,0.3939393939,0.3998987171,0,1,0.5893719807,0.2575757576,0.1458763349,0,0.3154761905,0.7185501066,0.3382352941,0.1894416348,0.5636783378,0,0.3333333333,0,0,0.5968992248,0.5599281966,0.0720221607,203
605b1d2960f42e6ba7b36ef7,84,28,0.4022988506,0.1666666667,0,0,0.3554216867,0.3481578374,0.3318703579,0,1,0.61352657,0.2575757576,0.1512608813,0,0.4345238095,0.6503198294,0.2794117647,0.1771080607,0.3897652943,0,0.4166666667,0,0,0.6666666667,0.6419497376,0.0747922438,202
605b1d2960f42e6ba7b36ef8,84,29,0.4137931034,0.1666666667,0,0,0.2078313253,0.4416830172,0.4361917623,0,1,0.6231884058,0.2575757576,0.1454276227,0,0.2797619048,0.7185501066,0.2941176471,0.1968727423,0.3855328973,0,0.4166666667,0,0,0.503875969,0.5553714444,0.0775623269,201
605b1d2960f42e6ba7b36ef9,84,30,0.5402298851,0.9166666667,0,0,0.234939759,0.426204491,0.2197839298,0,1,0.6457326892,0.2878787879,0.1695234676,0,0.3571428571,0.6140724947,0.2794117647,0.2026524925,0.3747595229,0,0.3333333333,0,0,0.5891472868,0.6012151339,0.08033241,200
605b1d2960f42e6ba7b36efa,84,31,0.5632183908,0.9166666667,0,0,0.3253012048,0.3322432963,0.4431127616,0,1,0.5523349436,0.2727272727,0.1508570403,0,0.3154761905,0.5799573561,0.3529411765,0.173392507,0.3855328973,0,0.4166666667,0,0,0.5271317829,0.5557856946,0.0831024931,199
605b1d2960f42e6ba7b36efb,84,32,0.5114942529,0.5833333333,0,0,0.3975903614,0.480706344,0.3090817016,0,1,0.652173913,0.2272727273,0.144664812,0,0.4404761905,0.4264392324,0.3088235294,0.1678191764,0.3916891112,0,0.5,0,0,0.6666666667,0.5658657829,0.0858725762,198
605b1d2960f42e6ba7b36efc,84,33,0.4425287356,0.25,0,0,0.4518072289,0.3466317855,0.4657326131,0,1,0.7616747182,0.2424242424,0.1623889437,0,0.4345238095,0.6204690832,0.2794117647,0.1862937352,0.4363216622,0,0.4166666667,0,0,0.6201550388,0.512703673,0.0886426593,197
605b1d2960f42e6ba7b36efd,84,34,0.4712643678,0.6666666667,0,0,0.4246987952,0.3148027033,0.3136394328,0,1,0.6731078905,0.2424242424,0.1320111281,0,0.3571428571,0.7782515991,0.2352941176,0.1825781814,0.2270103886,0,0.4166666667,0,0,0.6201550388,0.6210991439,0.0914127424,196
605b1d2960f42e6ba7b36efe,84,35,0.4770114943,0.25,0,0,0.343373494,0.3350773926,0.3003038488,0,1,0.5056360709,0.2727272727,0.1531006013,0,0.3511904762,0.4285714286,0.2647058824,0.188770771,0.3389765294,0,0.3333333333,0,0,0.5891472868,0.6452637393,0.0941828255,195
605b1d2960f42e6ba7b36eff,84,36,0.3735632184,0.75,0,0,0.3403614458,0.4070198387,0.3818365969,0,1,0.6859903382,0.2878787879,0.1547159652,0,0.380952381,0.671641791,0.1911764706,0.1814428734,0.2785686803,0,0.4166666667,0,0,0.6434108527,0.6655619994,0.0969529086,194
605b1d2960f42e6ba7b36f00,84,37,0.6781609195,0.75,0,0,0.3855421687,0.3579681709,0.4380486158,0,0,0.6086956522,0.2121212121,0.1092165485,0,0.4702380952,0.6226012793,0.3088235294,0.166271029,0.399769142,0,0.3333333333,0,0,0.5813953488,0.6201325601,0.0997229917,193
605b1d2960f42e6ba7b36f01,84,38,0.5804597701,0.75,0,0,0.2710843373,0.3100065402,0.3446995273,0,1,0.6312399356,0.2575757576,0.1502288432,0,0.3452380952,0.7398720682,0.25,0.1961502735,0.4109272797,0,0.1666666667,0,0,0.4108527132,0.6570008285,0.1024930748,192
605b1d2960f42e6ba7b36f02,84,39,0.4597701149,0.5833333333,0,0,0.4427710843,0.4181382167,0.4291019581,0,1,0.6328502415,0.303030303,0.1080050256,0,0.3869047619,0.7206823028,0.3529411765,0.1586335019,0.3524432474,0,0.4166666667,0,0,0.488372093,0.6597624965,0.1052631579,191
605b1d2960f42e6ba7b36f03,84,40,0.632183908,0.3333333333,0,0,0.4096385542,0.4275125354,0.3647873059,0,1,0.5571658615,0.2424242424,0.1655748003,0,0.4702380952,0.6929637527,0.2647058824,0.1983692848,0.320892651,0,0.25,0,0,0.5271317829,0.4965479149,0.108033241,190
605b1d2960f42e6ba7b36f04,84,41,0.4770114943,0.75,0,0,0.4909638554,0.4874645738,0.4660702228,0,1,0.6376811594,0.303030303,0.1425109934,0,0.2916666667,0.6162046908,0.2352941176,0.185777686,0.4132358599,0,0.4166666667,0,0,0.6589147287,0.6253797294,0.1108033241,189
605b1d2960f42e6ba7b36f05,84,42,0.5229885057,0.4166666667,0,0,0.3704819277,0.2395901461,0.2027346388,0,1,0.5942028986,0.2272727273,0.1410751144,0,0.2797619048,0.7142857143,0.3382352941,0.2002270616,0.5017314352,0,0.3333333333,0,0,0.7131782946,0.6284175642,0.1135734072,188
605b1d2960f42e6ba7b36f06,84,43,0.4137931034,0.3333333333,0,0,0.2560240964,0.3756267713,0.2795408508,0,1,0.6570048309,0.303030303,0.1382930988,0,0.3392857143,0.7249466951,0.3088235294,0.1959438539,0.3978453251,0,0.3333333333,0,0,0.5503875969,0.6168185584,0.1163434903,187
605b1d2960f42e6ba7b36f07,84,44,0.7701149425,0.3333333333,0,0,0.421686747,0.2555046872,0.3934841323,0,1,0.6682769726,0.303030303,0.1372610608,0,0.4226190476,0.5799573561,0.2794117647,0.1585302921,0.4520969604,0,0.4166666667,0,0,0.5813953488,0.7329466998,0.1191135734,186
605b1d2960f42e6ba7b36f08,84,45,0.4022988506,0.25,0,0,0.4759036145,0.3723566601,0.4716407833,0,1,0.5861513688,0.2272727273,0.1352867271,0,0.3571428571,0.6226012793,0.2352941176,0.1839199092,0.4120815698,0,0.25,0,0,0.5891472868,0.5479149406,0.1218836565,185
605b1d2960f42e6ba7b36f09,84,46,0.6149425287,0.0833333333,0,0,0.4789156627,0.4397209505,0.3875759622,0,1,0.5458937198,0.2878787879,0.1247868617,0,0.4345238095,0.7164179104,0.3088235294,0.1815460832,0.4401692959,0,0.5,0,0,0.4728682171,0.5146368407,0.1246537396,184
605b1d2960f42e6ba7b36f0a,84,47,0.3965517241,0.75,0,0,0.3222891566,0.324177022,0.2761647535,0,1,0.6103059581,0.2121212121,0.1447994256,0,0.375,0.5948827292,0.2647058824,0.1513056043,0.430934975,0,0.4166666667,0,0,0.5968992248,0.5190555095,0.1274238227,183
605b1d2960f42e6ba7b36f0b,84,48,0.4425287356,0.4166666667,0,0,0.4668674699,0.352735993,0.2741390952,0,1,0.7568438003,0.3636363636,0.1549403213,0,0.25,0.5948827292,0.4117647059,0.1908865724,0.3589842247,0,0.25,0,0,0.5348837209,0.6679094173,0.1301939058,182
605b1d2960f42e6ba7b36f0c,84,49,0.2298850575,0.5833333333,0,0,0.3253012048,0.223675605,0.226873734,0,1,0.6392914654,0.2727272727,0.1789015525,0,0.3392857143,0.6289978678,0.3235294118,0.1742181856,0.4332435552,0,0.25,0,0,0.5581395349,0.6123998895,0.1329639889,181
605b1d2960f42e6ba7b36f0d,84,50,0.2643678161,0.0833333333,0,0,0.4728915663,0.4820143885,0.4265698852,0,1,0.6859903382,0.2727272727,0.1590684735,0,0.375,0.671641791,0.25,0.1767468263,0.434013082,0,0.5,0,0,0.4108527132,0.5738746203,0.135734072,180
605b1d2960f42e6ba7b36f0e,84,51,0.2413793103,0.8333333333,0,0,0.4487951807,0.4543274471,0.4635381499,0,1,0.694041868,0.303030303,0.1641837925,0,0.3452380952,0.6268656716,0.3529411765,0.1859841057,0.3716814159,0,0.4166666667,0,0,0.4031007752,0.5225075946,0.1385041551,179
605b1d2960f42e6ba7b36f0f,84,52,0.4022988506,0.8333333333,0,0,0.328313253,0.4785262699,0.3295070898,0,1,0.5346215781,0.2272727273,0.1317419007,0,0.3214285714,0.5671641791,0.25,0.2003818764,0.3720661793,0,0.4166666667,0,0,0.5581395349,0.5306545153,0.1412742382,178
605b1d2960f42e6ba7b36f10,84,53,0.632183908,0.5833333333,0,0,0.3313253012,0.3357314149,0.3549966239,0,1,0.6038647343,0.2575757576,0.1362738939,0,0.2857142857,0.7078891258,0.2941176471,0.1949117556,0.3839938438,0,0.3333333333,0,0,0.5813953488,0.5970726319,0.1440443213,177
605b1d2960f42e6ba7b36f11,84,54,0.3563218391,0.75,0,0,0.436746988,0.2840636582,0.3106009453,0,1,0.6022544283,0.2575757576,0.1584851476,0,0.3630952381,0.6012793177,0.3088235294,0.1793270719,0.3362831858,0,0.4166666667,0,0,0.5348837209,0.5633802817,0.1468144044,176
605b1d2960f42e6ba7b36f12,84,55,0.3390804598,0.8333333333,0,0,0.3855421687,0.294528014,0.3855503038,0,1,0.5040257649,0.2727272727,0.1773310599,0,0.2678571429,0.7356076759,0.2941176471,0.1930023738,0.4347826087,0,0.4166666667,0,0,0.5813953488,0.7531068766,0.1495844875,175
605b1d2960f42e6ba7b36f13,84,56,0.4540229885,0.75,0,0,0.2530120482,0.2487464574,0.3801485483,0,1,0.5716586151,0.2727272727,0.1750874989,0,0.4285714286,0.6396588486,0.3529411765,0.1866033646,0.4774913428,0,0.3333333333,0,0,0.5426356589,0.6833747584,0.1523545706,174
605b1d2960f42e6ba7b36f14,84,57,0.4655172414,0.0833333333,0,0,0.3885542169,0.3542620449,0.3757596219,0,1,0.6392914654,0.2424242424,0.1429148344,0,0.4404761905,0.5799573561,0.3088235294,0.175147074,0.3020392459,0,0.4166666667,0,0,0.5271317829,0.4816349075,0.1551246537,173
605b1d2960f42e6ba7b36f15,84,58,0.3390804598,0.4166666667,0,0,0.1897590361,0.2827556137,0.3009790682,0,1,0.5652173913,0.2424242424,0.1241137934,0,0.4702380952,0.539445629,0.3970588235,0.1833522551,0.2878030012,0,0.3333333333,0,0,0.6589147287,0.5030378349,0.1578947368,172
605b1d2960f42e6ba7b36f16,84,59,0.7528735632,0.0833333333,0,0,0.4518072289,0.5057771964,0.436529372,0,1,0.5136876006,0.3181818182,0.1424661222,0,0.3571428571,0.5607675906,0.2647058824,0.1845391681,0.4105425164,0,0.5,0,0,0.5968992248,0.5545429439,0.1606648199,171
605b1d2960f42e6ba7b36f17,84,60,0.4770114943,0.0833333333,0,0,0.4427710843,0.4002616089,0.3666441594,0,1,0.6425120773,0.303030303,0.1647222472,0,0.4345238095,0.6993603412,0.3235294118,0.1879966973,0.3974605618,0,0.4166666667,0,0,0.5968992248,0.5539906103,0.163434903,170
605b1d2960f42e6ba7b36f18,84,61,0.4827586207,0.9166666667,0,0,0.5120481928,0.2494004796,0.3690074274,0,1,0.5603864734,0.2424242424,0.149780131,0,0.3333333333,0.39445629,0.2794117647,0.1610073279,0.479799923,0,0.3333333333,0,0,0.511627907,0.5128417564,0.1662049861,169
605b1d2960f42e6ba7b36f19,84,62,0.3965517241,0.75,0,0,0.4006024096,0.3233049924,0.3835246455,0,1,0.6634460548,0.3636363636,0.1151395495,0,0.2797619048,0.6609808102,0.2058823529,0.2089482919,0.3308964987,0,0.25,0,0,0.4186046512,0.7098867716,0.1689750693,168
605b1d2960f42e6ba7b36f1a,84,63,0.6436781609,0.1666666667,0,0,0.4909638554,0.2598648354,0.348750844,0,1,0.692431562,0.2272727273,0.1561518442,0,0.3869047619,0.5735607676,0.2941176471,0.1756631231,0.4944209311,0,0.4166666667,0,0,0.6124031008,0.6206848937,0.1717451524,167
605b1d2960f42e6ba7b36f1b,84,64,0.5574712644,0.1666666667,0,0,0.3734939759,0.323086985,0.34756921,0,1,0.7133655395,0.303030303,0.1773310599,0,0.244047619,0.6012793177,0.3235294118,0.1637423883,0.2558676414,0,0.4166666667,0,0,0.503875969,0.6242750621,0.1745152355,166
605b1d2960f42e6ba7b36f1c,84,65,0.5,0.6666666667,0,0,0.3493975904,0.4815783737,0.3445307225,0,1,0.6489533011,0.3484848485,0.1605043525,0,0.375,0.6460554371,0.2794117647,0.1874290432,0.303193536,0,0.3333333333,0,0,0.5581395349,0.6728804198,0.1772853186,165
605b1d2960f42e6ba7b36f1d,84,66,0.5057471264,0.0833333333,0,0,0.4518072289,0.2892958361,0.4554355165,0,1,0.6022544283,0.2727272727,0.1367674773,0,0.4166666667,0.6204690832,0.3382352941,0.1838683043,0.3743747595,0,0.3333333333,0,0,0.6124031008,0.4863297432,0.1800554017,164
605b1d2960f42e6ba7b36f1e,84,67,0.6609195402,0.5,0,0,0.3042168675,0.4551994768,0.4331532748,0,1,0.4573268921,0.2575757576,0.1183702773,0,0.3333333333,0.5607675906,0.3382352941,0.1859841057,0.2462485571,0,0.5,0,0,0.6511627907,0.7543496272,0.1828254848,163
605b1d2960f42e6ba7b36f1f,84,68,0.3908045977,0.1666666667,0,0,0.3192771084,0.3076084587,0.5401755571,0,1,0.615136876,0.2878787879,0.1312931885,0,0.4583333333,0.6012793177,0.3235294118,0.2003818764,0.4359368988,0,0.3333333333,0,0,0.4573643411,0.6554819111,0.1855955679,162
605b1d2960f42e6ba7b36f20,84,69,0.2586206897,0.8333333333,0,0,0.3674698795,0.4684979289,0.4316340311,0,1,0.6731078905,0.2575757576,0.1786323252,0,0.3095238095,0.6119402985,0.2647058824,0.2111156982,0.3778376299,0,0.4166666667,0,0,0.5658914729,0.5051090859,0.188365651,161
605b1d2960f42e6ba7b36f21,84,70,0.3965517241,0.1666666667,0,0,0.4819277108,0.3939393939,0.3549966239,0,1,0.6296296296,0.2878787879,0.1797092345,0,0.3928571429,0.5586353945,0.2647058824,0.2028073073,0.3308964987,0,0.5,0,0,0.7054263566,0.5173985087,0.1911357341,160
605b1d2960f42e6ba7b36f22,84,71,0.2701149425,0.8333333333,0,0,0.5843373494,0.4002616089,0.4027683997,0,1,0.6070853462,0.2878787879,0.1333572647,0,0.3571428571,0.631130064,0.2352941176,0.175766333,0.2627933821,0,0.4166666667,0,0,0.5426356589,0.6607290804,0.1939058172,159
605b1d2960f42e6ba7b36f23,84,72,0.4770114943,0.3333333333,0,0,0.5602409639,0.3102245476,0.4498649561,0,1,0.6264090177,0.2727272727,0.1475814413,0,0.4642857143,0.592750533,0.2794117647,0.195840644,0.372835706,0,0.25,0,0,0.5891472868,0.650648992,0.1966759003,158
605b1d2960f42e6ba7b36f24,84,73,0.3908045977,0.5833333333,0,0,0.4789156627,0.2020928712,0.5094530722,0,1,0.6022544283,0.303030303,0.1597415418,0,0.2916666667,0.6247334755,0.25,0.2172050779,0.5040400154,0,0.25,0,0,0.488372093,0.5098039216,0.1994459834,157
605b1d2960f42e6ba7b36f25,84,74,0.5517241379,0.8333333333,0,0,0.2861445783,0.4429910617,0.2996286293,0,1,0.5346215781,0.2121212121,0.1448891681,0,0.2619047619,0.6439232409,0.2205882353,0.1911962019,0.286648711,0,0.3333333333,0,0,0.5658914729,0.5925158796,0.2022160665,156
605b1d2960f42e6ba7b36f26,84,75,0.5172413793,0.6666666667,0,0,0.4969879518,0.3945934162,0.2807224848,0,1,0.6022544283,0.2272727273,0.1744593018,0,0.3154761905,0.6417910448,0.3382352941,0.1713283105,0.3720661793,0,0.4166666667,0,0,0.6511627907,0.6306268986,0.2049861496,155
605b1d2960f42e6ba7b36f27,84,76,0.2643678161,0.1666666667,0,0,0.4698795181,0.4211903205,0.375590817,0,1,0.5958132045,0.3484848485,0.1254150588,0,0.369047619,0.5607675906,0.3676470588,0.1685416452,0.3585994613,0,0.25,0,0,0.5503875969,0.7176194421,0.2077562327,154
605b1d2960f42e6ba7b36f28,84,77,0.3793103448,0.6666666667,0,0,0.3795180723,0.2884238064,0.3956785955,0,1,0.6763285024,0.2272727273,0.1683568159,0,0.2857142857,0.7164179104,0.3382352941,0.1815460832,0.3901500577,0,0.4166666667,0,0,0.6279069767,0.6299364816,0.2105263158,153
605b1d2960f42e6ba7b36f29,84,78,0.4597701149,0.1666666667,0,0,0.4397590361,0.2579027687,0.4581363943,0,1,0.7584541063,0.2575757576,0.1666965808,0,0.3095238095,0.6759061834,0.2205882353,0.224274951,0.393612928,0,0.5,0,0,0.503875969,0.5908588788,0.2132963989,152
